QuestionID	Question	DocumentID	DocumentTitle	SentenceID	Sentence	Label
43	Who is the president of Stanford University ?	D43	doctitle	3	During the Stanford visit , Gorbachev will meet with University President Donald Kennedy ; former Secretary of State George P. Shultz , now a professor of international economics at Stanford 's Graduate School of Business , and with students and other faculty members at the school of business .	1
43	Who is the president of Stanford University ?	D43	doctitle	4	Gorbachevs meet with Stanford President Donald Kennedy and former Secretary of State George P. Shultz at the university Quadrangle .	1
43	Who is the president of Stanford University ?	D43	doctitle	5	Gorbachevs meet Stanford University President Donald Kennedy and wife Jeanne and George P. Shultz , former U.S. secretary of state , and wife , Helena , on campus .	1
43	Who is the president of Stanford University ?	D43	doctitle	6	Joining Lane on the board are Stanford University President Donald Kennedy ; three University of California chancellors , Richard Atkinson of San Diego , Theodore Huller of Davis and Rosemary Schraer of Riverside ; Hewlett-Packard chairman David Packard , and William Ballhaus , formerly chief executive officer of Beckman Instruments .	1
43	Who is the president of Stanford University ?	D43	doctitle	7	Commission members include former Rep. Clair W. Burgener , a member of the UC Board of Regents ; former Deputy Secretary of State Warren Christopher , chairman of the Los Angeles law firm of O'Melveny & Myers ; Robert R. Dockson , chairman of California Federal Savings & Loan Assn . ; Walter B. Gerken , chairman of the executive committee of Pacific Mutual Life Insurance Co. ; former Caltech President Marvin L. Goldberger , director of the Institute for Advanced Study at Princeton University ; Stafford R. Grady , retired chairman of Lloyds Bank of California ; Neil E. Harlan , retired chairman of the McKesson Corp. ; Philip M. Hawley , chairman of Carter Hawley Hale Stores Inc. ; Aileen C. Hernandez , former member of the U.S. Equal Employment Opportunity Commission ; Ivan J. Houston , chairman of Golden State Mutual Life Insurance Co. ; Los Angeles attorney Michael Kantor ; Stanford University President Donald Kennedy ; Sunset magazine Publisher Melvin B. Lane ; former Assembly Speaker Robert T. Monagan ; Luis Nogales , former chairman of the Mexican American Legal Defense and Educational Fund , Los Angeles ; UCLA Law School dean Susan Westerberg Prager ; retired California Supreme Court Justice Frank K. Richardson ; William R. Robertson , executive secretary-treasurer of the Los Angeles County Federation of Labor ; Cal State Los Angeles President James M. Rosser ; California Chamber of Commerce President Peter F. Scott ; Jean R. Wente , chairman of Wente Bros. Winery , and former state Bar President Samuel L. Williams .	1
43	Who is the president of Stanford University ?	D43	doctitle	8	Final approval by President Donald Kennedy is expected later this year .	0
43	Who is the president of Stanford University ?	D43	doctitle	9	Kennedy said Monday that he hoped Raisian 's appointment , effective immediately , will improve `` the relationship between Hoover and the rest of Stanford University . ''	0
43	Who is the president of Stanford University ?	D43	doctitle	10	Campbell fought with Kennedy over the terms and timing of his retirement and argued with liberal critics .	0
43	Who is the president of Stanford University ?	D43	doctitle	11	The students , who were arrested after invading university President Donald Kennedy 's office in May , also were ordered by a Santa Clara County judge to perform <num> hours of community service each .	0
43	Who is the president of Stanford University ?	D43	doctitle	12	Horton said that Hoover House , the residence of university President Donald Kennedy , is owned by the school and used regularly for campus activities .	0
43	Who is the president of Stanford University ?	D43	doctitle	13	Stanford University officials proposed to ban alcohol consumption at all Stanford athletic events .	0
43	Who is the president of Stanford University ?	D43	doctitle	14	Stanford has been the only school in the Pacific-10 athletic conference to allow spectators to bring alcohol inside a stadium .	0
43	Who is the president of Stanford University ?	D43	doctitle	15	Three years ago , Stanford banned hard liquor at games and limited each person over <num> to carrying in one six -pack of beer .	0
43	Who is the president of Stanford University ?	D43	doctitle	16	William Chace , president of Wesleyan University in Middletown , Conn. , sent students a letter about racial relations on campus and the film `` Mississippi Burning '' about the <num> murders of civil rights activists .	0
43	Who is the president of Stanford University ?	D43	doctitle	17	The posters , which bore telephone numbers for reporting incidents , were a way for the university to acknowledge that some people thought racism was a problem on campus , said Patricia Peterson , assistant vice president for campus life .	0
43	Who is the president of Stanford University ?	D43	doctitle	18	`` Right now -LRB- administrators -RRB- are doing surface changes , '' said Yvette Dudley , president of the NAACP chapter at Penn State .	0
43	Who is the president of Stanford University ?	D43	doctitle	19	John Raisian , acting director of the politically influential Hoover Institution think tank at Stanford University since last September , has been given the job permanently , officials announced Monday .	0
43	Who is the president of Stanford University ?	D43	doctitle	20	Several sources at Stanford said the first choice to succeed Campbell was Michael Boskin , the Stanford economics professor who is chairman of President Bush 's Council of Economic Advisers .	0
43	Who is the president of Stanford University ?	D43	doctitle	21	Although Campbell praised Raisian 's appointment , John F. Manley , a Stanford political science professor and critic of Hoover , said : `` A new director does n't change the old problem .	0
43	Who is the president of Stanford University ?	D43	doctitle	22	Soviet President Mikhail S. Gorbachev will not make a previously announced visit to the Hoover Institution during his trip to Stanford University next week .	0
43	Who is the president of Stanford University ?	D43	doctitle	23	Soviet officials decided that Gorbachev 's schedule during his June <num> and <num> visit to the Bay Area `` was just too tight , '' Bob Freelen , Stanford vice president for public affairs , said Monday .	0
43	Who is the president of Stanford University ?	D43	doctitle	24	On the high-society block where Soviet President Mikhail S. Gorbachev and his wife , Raisa , will sleep tonight , the neighbors and their help know all about the demands of security .	0
43	Who is the president of Stanford University ?	D43	doctitle	25	At Stanford University , where Gorbachev will speak Monday , students are taking the metal detectors and other precautions in stride , so anxious are they to get a glimpse of the Soviet leader and his wife .	0
43	Who is the president of Stanford University ?	D43	doctitle	26	In addition to Gorbachev , the Secret Service must protect former President Ronald Reagan , for instance , who will have breakfast with the Soviet leader at the consul general 's home , and South Korean President Roh Tae Woo , who is scheduled to meet Gorbachev on Monday .	0
43	Who is the president of Stanford University ?	D43	doctitle	27	`` Nobody identifies themselves as KGB , '' said Robert Freelen , Stanford 's vice president for public affairs .	0
43	Who is the president of Stanford University ?	D43	doctitle	28	The Secret Service and KGB will be assisted by agencies ranging from the FBI to the California Highway Patrol as well as by police in San Francisco , Palo Alto and Stanford , and security officers at the Fairmont Hotel in San Francisco .	0
43	Who is the president of Stanford University ?	D43	doctitle	29	After breakfast with the Reagans , the Gorbachevs will head to Stanford , <num> miles south .	0
43	Who is the president of Stanford University ?	D43	doctitle	30	At Stanford , officials issued tickets Friday to several thousand students and staff members to see Gorbachev arrive in the quadrangle Monday morning .	0
43	Who is the president of Stanford University ?	D43	doctitle	31	The <num> people who will attend Gorbachev 's speech at Stanford 's Memorial Auditorium will have to pass through metal detectors .	0
43	Who is the president of Stanford University ?	D43	doctitle	32	CHP officers will ensure that the <num> - car motorcade travels Bay Area freeways swiftly between San Francisco , Stanford and San Francisco airport .	0
43	Who is the president of Stanford University ?	D43	doctitle	33	Here is Monday 's itinerary for the visit by Soviet President Mikhail S. Gorbachev and his wife , Raisa , to San Francisco and Stanford University .	0
43	Who is the president of Stanford University ?	D43	doctitle	34	<num> a.m. -- Former President Ronald Reagan and his wife , Nancy , arrive at Soviet consul general 's home , <num> Broadway , to have breakfast with the Gorbachevs .	0
43	Who is the president of Stanford University ?	D43	doctitle	35	<num> : <num> a.m. -- Gorbachevs leave for Stanford University .	0
43	Who is the president of Stanford University ?	D43	doctitle	36	<num> : <num> a.m. -- Gorbachevs tour Stanford Art Museum and receive gifts of art to Soviet people .	0
43	Who is the president of Stanford University ?	D43	doctitle	37	Noon -- Gorbachevs visit Stanford Business School and meet with students and faculty at Littlefield Center .	0
43	Who is the president of Stanford University ?	D43	doctitle	38	<num> : <num> p.m. -- Soviet president delivers address to students and faculty at Memorial Auditorium .	0
43	Who is the president of Stanford University ?	D43	doctitle	39	<num> : <num> p.m. -- Gorbachevs leave Stanford to return to consul general 's home .	0
43	Who is the president of Stanford University ?	D43	doctitle	40	<num> : <num> p.m. -- President Gorbachev arrives at San Francisco Chamber of Commerce luncheon at Fairmont Hotel .	0
43	Who is the president of Stanford University ?	D43	doctitle	41	Deukmejian and Agnos make presentations honoring the Soviet president .	0
43	Who is the president of Stanford University ?	D43	doctitle	42	Minnesotans offered other encouraging words on the placards they held along the motorcade route : `` Go Glasnost , '' `` President Gorbachev , Keep Hope Alive '' and `` We 're With You , Gorby . ''	0
43	Who is the president of Stanford University ?	D43	doctitle	43	Portable highway signs that normally flash messages like `` Traffic Delay '' and `` Construction Next <num> Miles `` were reprogrammed to display `` Welcome President Gorbachev `` in English and Russian .	0
43	Who is the president of Stanford University ?	D43	doctitle	44	Former Vice President Walter F. Mondale approached the U.S. ambassador , Matlock , and quietly asked him what to make of the recent election of Boris N. Yeltsin as president of the Russian republic .	0
43	Who is the president of Stanford University ?	D43	doctitle	45	<num> : <num> a.m. -- Mikhail and Raisa Gorbachev have breakfast with former President Ronald Reagan at home of Soviet consul general in San Francisco .	0
43	Who is the president of Stanford University ?	D43	doctitle	46	<num> : <num> a.m. -- Gorbachevs depart for Stanford University in Palo Alto .	0
43	Who is the president of Stanford University ?	D43	doctitle	47	<num> : <num> a.m. -- Gorbachevs tour Stanford Art Museum .	0
43	Who is the president of Stanford University ?	D43	doctitle	48	Noon -- Gorbachev visits Stanford School of Business .	0
43	Who is the president of Stanford University ?	D43	doctitle	49	<num> : <num> p.m. -- Gorbachevs leave Stanford to return to San Francisco and consul general 's residence .	0
43	Who is the president of Stanford University ?	D43	doctitle	50	<num> p.m. -- Gorbachevs return to consul general 's home for meeting with South Korean President Roh Tae Woo .	0
43	Who is the president of Stanford University ?	D43	doctitle	51	It appointed a commission to bargain with competing hospitals , and Stanford University Hospital was among those awarded contracts .	0
43	Who is the president of Stanford University ?	D43	doctitle	52	At Stanford Hospital the number of Medi-Cal patients has been increasing <num> % annually since <num> , out of proportion to the number of fully paying patients .	0
43	Who is the president of Stanford University ?	D43	doctitle	53	More than one-quarter of the indigent patients admitted to Stanford come from outside Santa Clara County and neighboring San Mateo County .	0
43	Who is the president of Stanford University ?	D43	doctitle	54	Forty-eight students who took over the president 's office at Stanford University to advocate more minority faculty members and administrators pleaded no contest to trespassing charges and were sentenced to six months ' probation .	0
43	Who is the president of Stanford University ?	D43	doctitle	55	Stanford University has charged taxpayers $ <num> to refurbish a grand piano , $ <num> for a cedar -lined closet and $ <num> a month for flower arrangements at the official residence of the university 's president , according to congressional investigators .	0
43	Who is the president of Stanford University ?	D43	doctitle	56	The figures were discovered after federal auditors questioned millions of dollars that Stanford had billed the government for government-backed research in recent years .	0
43	Who is the president of Stanford University ?	D43	doctitle	57	The Office of Naval Research , which monitors payments to Stanford for all government research , said Thursday that a five -person team will be sent to Palo Alto to investigate allegations concerning the billing practices .	0
43	Who is the president of Stanford University ?	D43	doctitle	58	Last week , faced with questions from the congressional investigators , Stanford disclosed that the university had repaid $ <num> that it had erroneously charged the government for depreciation on a 72-foot yacht , complete with Jacuzzi , as well as on other equipment .	0
43	Who is the president of Stanford University ?	D43	doctitle	59	Congressional investigators now are sifting through thousands of vouchers at the university in preparation for a hearing early next year on the manner in which Stanford has billed the government for overhead costs associated with government research .	0
43	Who is the president of Stanford University ?	D43	doctitle	60	`` We have recently discovered a number of charges that have been absorbed by the government that neither I nor the taxpayers financing these costs would consider reasonable or proper , '' Rep. John D. Dingell -LRB- D - Mich. -RRB- said in a letter asking federal auditors to step up their examination of research overhead costs at Stanford .	0
43	Who is the president of Stanford University ?	D43	doctitle	61	He indicated that similar questions may exist at other universities , and investigators said that Stanford is only the first of several schools that will come under scrutiny .	0
43	Who is the president of Stanford University ?	D43	doctitle	62	Larry Horton , Stanford 's associate vice president for public affairs , said that the university has followed proper guidelines in billing the government and provided auditors with what it believes are justifications for the figures challenged in audits .	0
43	Who is the president of Stanford University ?	D43	doctitle	63	The investigation was triggered by unrest among the Stanford faculty over the high overhead rate that the university charges the government for research and complaints from a government auditor .	0
43	Who is the president of Stanford University ?	D43	doctitle	64	Stanford charges the government <num> cents for every dollar the government spends on research at the school to cover those indirect costs , one of the highest rates in the nation .	0
43	Who is the president of Stanford University ?	D43	doctitle	65	That means that the government must pay Stanford $ <num> million for a $ 1-million research project .	0
43	Who is the president of Stanford University ?	D43	doctitle	66	In fiscal <num> , Stanford was paid $ <num> million for government research , including overhead .	0
43	Who is the president of Stanford University ?	D43	doctitle	67	Investigators for Dingell and the General Accounting Office , an investigative arm of Congress , said they suspect that Stanford and other universities shift as much of their operating burden as possible to the government .	0
43	Who is the president of Stanford University ?	D43	doctitle	68	For <num> , Stanford is seeking a rate of <num> % .	0
43	Who is the president of Stanford University ?	D43	doctitle	69	A decrease in the rate would cost Stanford millions of dollars .	0
43	Who is the president of Stanford University ?	D43	doctitle	70	Frank Riddle , Stanford 's comptroller , said auditors have received additional documentation and he expects the full rate request to be approved .	0
43	Who is the president of Stanford University ?	D43	doctitle	71	For instance , the auditors have questioned $ <num> million in such costs that Stanford says should be paid by the government because it represented space and material used for research .	0
44	Who invented the road traffic cone ?	D44	doctitle	0	David Morgan , the company 's managing director and inventor of the plastic cone even collects them .	1
44	Who invented the road traffic cone ?	D44	doctitle	1	Morgan produced the first PVC cone in <num> while he was working at ICI and experimenting with liquid polythene .	1
44	Who invented the road traffic cone ?	D44	doctitle	2	Morgan was runner-up in a recent British television vote for the most boring man in Britain -LRB- the winner collected brown paper bags -RRB- .	0
44	Who invented the road traffic cone ?	D44	doctitle	3	Morgan spotted one suspended over a naked bulb outside a brothel in Amsterdam .	0
44	Who invented the road traffic cone ?	D44	doctitle	4	Morgan has done well from the cones .	0
44	Who invented the road traffic cone ?	D44	doctitle	5	But Morgan sells cones to police forces and traffic authorities as far away as Saudi Arabia and China , as well as large and engineering companies across the UK .	0
44	Who invented the road traffic cone ?	D44	doctitle	6	'We get orders from all over the world , ' says Morgan .	0
44	Who invented the road traffic cone ?	D44	doctitle	7	Morgan 's company makes everything from the diminutive 13-inch traffic cone to the giant Highwayman .	0
44	Who invented the road traffic cone ?	D44	doctitle	8	Personalised wedding cones decorated with lace and frills are available to order and Morgan sells about <num> special black funeral cones a week .	0
44	Who invented the road traffic cone ?	D44	doctitle	9	Is Morgan proud of his job ?	0
44	Who invented the road traffic cone ?	D44	doctitle	10	In the interests of safety an ordinary motorway contra -flow requires about <num> road cones .	0
44	Who invented the road traffic cone ?	D44	doctitle	11	'For me road cones hold an extraordinary fascination , and I can spot a different design at <num> yards , ' he says .	0
44	Who invented the road traffic cone ?	D44	doctitle	12	Britain , with the best road safety record in the world , has persuaded other countries to invest in cones and <num> per cent of their sales are overseas , mostly to mainland Europe .	0
44	Who invented the road traffic cone ?	D44	doctitle	13	He has even diversified into road signs , barrier systems , flashing lamps and paint for marking out white and yellow lines .	0
44	Who invented the road traffic cone ?	D44	doctitle	14	In Britain , the <num> -page Traffic Sign Regulation and General Directions booklet gives precise dimensions and colours of cones , and the layout needed for certain types of traffic control .	0
44	Who invented the road traffic cone ?	D44	doctitle	15	'Well it 's not something I admit to socially , but it 's quite satisfying knowing my product sees people through road works safely . '	0
44	Who invented the road traffic cone ?	D44	doctitle	16	What if there is a decline in road building ?	0
45	Who was the first doctor to successfully transplant a liver ?	D45	doctitle	0	Starzl , who performed the world 's first successful liver transplant at the University of Colorado in <num> , was admitted to the hospital Sunday with chest pains .	1
45	Who was the first doctor to successfully transplant a liver ?	D45	doctitle	1	Starzl , who performed the world 's first successful liver transplant in <num> , was admitted Sunday with chest pains .	1
45	Who was the first doctor to successfully transplant a liver ?	D45	doctitle	2	Doing Better : Dr. Thomas E. Starzl , who performed the world 's first successful liver transplant in <num> , was released from Pittsburgh 's Presbyterian University Hospital Tuesday , four days after undergoing a coronary artery bypass .	1
45	Who was the first doctor to successfully transplant a liver ?	D45	doctitle	3	Dr. Thomas Starzl was expected to be back seeing patients this week after undergoing coronary surgery in the hospital he helped make famous for innovative transplants .	0
45	Who was the first doctor to successfully transplant a liver ?	D45	doctitle	4	Starzl 's physician , Dr. Bruce Wilson , ordered an angioplasty , in which a catheter was put into the artery and used to inflate a tiny balloon to clear a blockage .	0
45	Who was the first doctor to successfully transplant a liver ?	D45	doctitle	5	Starzl has worked since <num> at the University of Pittsburgh hospital , which last year performed <num> liver transplants and <num> kidney transplants .	0
45	Who was the first doctor to successfully transplant a liver ?	D45	doctitle	6	Hospital Report : Surgeon Thomas Starzl , <num> , was expected to be back seeing patients this week after undergoing coronary surgery in the Pittsburgh hospital he helped make famous for innovative transplants .	0
45	Who was the first doctor to successfully transplant a liver ?	D45	doctitle	7	`` He 's doing quite well , '' said Starzl 's physician , Bruce Wilson .	0
45	Who was the first doctor to successfully transplant a liver ?	D45	doctitle	8	Thomas E. Starzl , <num> , was reported in stable condition after undergoing the coronary artery bypass operation at Presbyterian University Hospital .	0
45	Who was the first doctor to successfully transplant a liver ?	D45	doctitle	9	Starzl , <num> , has performed hundreds of transplant operations at the same hospital .	0
45	Who was the first doctor to successfully transplant a liver ?	D45	doctitle	10	The doctor who performed the world 's first successful liver transplant underwent heart surgery Friday at the hospital where he has performed hundreds of transplants .	0
46	When did Nixon die ?	D46	doctitle	0	On Friday -LSB- <num> April -RSB- night Nixon died in his house in New Jersey -LSB- as received -RSB- at the age of <num> after suffering a stroke .	1
46	When did Nixon die ?	D46	doctitle	1	The spokesman made the statement when asked to respond to the death of Nixon , who died of illness on the night of April <num> .	1
46	When did Nixon die ?	D46	doctitle	2	U.S. President Bill Clinton has declared April <num> , Wednesday , a national day of mourning for former U.S. President Richard Nixon who died on April <num> , White House sources said here today .	1
46	When did Nixon die ?	D46	doctitle	3	Nixon , the 37th president of the United States , died of stroke on Friday -LSB- <num> April -RSB- , at the age of <num> .	1
46	When did Nixon die ?	D46	doctitle	4	Nixon died of a major stroke on the evening of April <num> at the Cornell Medical Center in New York at the age of <num> .	1
46	When did Nixon die ?	D46	doctitle	5	Nixon died in a New York hospital last Friday -LSB- <num> April -RSB- night at the age of <num> after suffering a major stroke last Friday night .	1
46	When did Nixon die ?	D46	doctitle	6	President Richard von Weizsaecker and Chancellor Helmut Kohl have paid tribute to Former U.S. President Richard Nixon , as a a major statesman .	0
46	When did Nixon die ?	D46	doctitle	7	-LSB- passage omitted -RSB- The Press and Information Office quoted Kohl as saying that Nixon had rendered great service to the United States and NATO during the years of his presidency .	0
46	When did Nixon die ?	D46	doctitle	8	Nixon had also set great store by good relations with Germany , Kohl was quoted as saying .	0
46	When did Nixon die ?	D46	doctitle	9	A Chinese Foreign Ministry spokesman here today expressed deep condolences at former U.S. President Richard Nixon 's death .	0
46	When did Nixon die ?	D46	doctitle	10	He said that when Nixon was hospitalized , Chinese leaders had conveyed their solicitude through China 's ambassador to the United States .	0
46	When did Nixon die ?	D46	doctitle	11	U.S. President Bill Clinton said here today that he was `` deeply grateful '' to late former U.S. President Richard Nixon `` for his wise counsel on many occasions '' over the past year .	0
46	When did Nixon die ?	D46	doctitle	12	Clinton made the remarks from the White House Rose Garden when formally announcing that Nixon had died in New York at <num> : <num> PM , U.S. Eastern Standard Time .	0
46	When did Nixon die ?	D46	doctitle	13	He hailed Nixon 's contributions in reaching out to countries such as China and the former Soviet Union .	0
46	When did Nixon die ?	D46	doctitle	14	Clinton said that Nixon `` had the wisdom to know when the time was right to reach out to the Soviet Union and China . ''	0
46	When did Nixon die ?	D46	doctitle	15	He said that his relationship with Nixon was `` warm and constructive '' and that `` he went out of his way to give me his best advice . ''	0
46	When did Nixon die ?	D46	doctitle	16	Clinton said that he would attend Nixon 's funeral in California .	0
46	When did Nixon die ?	D46	doctitle	17	The U.S. national flag , the Strip and Star -LSB- as received -RSB- , will flow at half mast for <num> days , beginning this evening , to honor the passing away of Nixon .	0
46	When did Nixon die ?	D46	doctitle	18	<num> year old Nixon , the 37th president of the United States , died Friday of a major stroke in a New York hospital .	0
46	When did Nixon die ?	D46	doctitle	19	A service will be held at <num> : <num> p.m. , U.S. Pacific day -light time , on Wednesday at the Richard Nixon Library in his home town of Yorba Linda in California State .	0
46	When did Nixon die ?	D46	doctitle	20	Clinton , U.S. Senate Minority Leader Robert Dole -LRB- Republican -RRB- , California Governor Pete Wilson -LRB- Republican -RRB- and Nixon 's Secretary of State Henry Kissinger will deliver eulogies at the service .	0
46	When did Nixon die ?	D46	doctitle	21	Nixon 's body will be flown to California on April <num> , Tuesday , from New York , bypassing Washington and forgoing a state ceremony on Capitol Hill .	0
46	When did Nixon die ?	D46	doctitle	22	Former U.S. President Richard Nixon died of a major stroke at <num> -LRB- EST -RRB- today at New York Hospital Cornell Medical Center at the age of <num> , reports reaching here said .	0
46	When did Nixon die ?	D46	doctitle	23	Nixon suffered a major stroke at his New Jersey home at around supper time on April <num> , and he was soon rushed to the hospital .	0
46	When did Nixon die ?	D46	doctitle	24	Beginning Thursday -LSB- <num> April -RSB- afternoon , Nixon lapsed into a very deep coma .	0
46	When did Nixon die ?	D46	doctitle	25	In <num> , Nixon was elected president of the United States over Democrat Hubert Humphrey and independent George Wallace and on <num> January <num> , he was sworn in as the 37th president of the country .	0
46	When did Nixon die ?	D46	doctitle	26	Beginning this evening , flags in the capital Washington and the rest of the United States will fly at half -mast for <num> days to mourn Nixon 's death .	0
46	When did Nixon die ?	D46	doctitle	27	U.N. Secretary- General Butrus Butrus-Ghali today expressed his regret of the death of former U.S. President Richard Nixon , according to a U.N. spokesman .	0
46	When did Nixon die ?	D46	doctitle	28	The spokesman said `` the secretary-general had known Mr. Nixon for many years .	0
46	When did Nixon die ?	D46	doctitle	29	The secretary-general has extended his condolences to the Nixon family , as well as to the government and the people of the United States , he said .	0
46	When did Nixon die ?	D46	doctitle	30	Chinese Vice-Premier and Foreign Minister Qian Qichen offered his condolences here this morning on the unfortunate death of former U.S. President Richard Nixon , who made important contributions to the improvement and growth of Sino-U.S. ties .	0
46	When did Nixon die ?	D46	doctitle	31	A portrait of Nixon draped with black gauze was hung on the wall in the hall .	0
46	When did Nixon die ?	D46	doctitle	32	Qian and Luo slowly walked into the embassy and shook hands with U.S. Ambassador to China J. Stapleton Roy , expressing their deep condolences on Nixon 's death .	0
46	When did Nixon die ?	D46	doctitle	33	Qian 's inscription read , `` During the time he served as U.S. president , Mr. Nixon opened the door to Sino-U.S. relations and made historic contributions . ''	0
46	When did Nixon die ?	D46	doctitle	34	Luo 's inscription expressed his deep condolences and sent his best regards to Nixon 's family and relatives .	0
46	When did Nixon die ?	D46	doctitle	35	Funeral services for former U.S. President Richard Nixon were held at <num> : <num> p.m. local time -LRB- <num> : <num> GMT -RRB- today at the Nixon Library and birthplace in Yorba Linda , Orange County , California .	0
46	When did Nixon die ?	D46	doctitle	36	-LSB- sentence as received -RSB- U.S. President Bill Clinton and four former U.S. presidents , Gerald Ford , Jimmy Carter , Ronald Reagan and George Bush , along with U.S. congressional leaders and senior government officials were among the more than <num> guests at the service presided over by Nixon 's life-long friend the Rev. Billy Graham .	0
46	When did Nixon die ?	D46	doctitle	37	As the service began under cloudy skies , Nixon 's mahogany casket , draped with two U.S. national flags , was moved to the front of the library by ten U.S. soldiers in dress uniforms , while the mourners stood to pay tribute .	0
46	When did Nixon die ?	D46	doctitle	38	The mourners were then addressed by Nixon 's secretary of state Henry Kissinger , U.S. Senate Republican leader Bob Dole , California Governor Pete Wilson and U.S. President Bill Clinton .	0
46	When did Nixon die ?	D46	doctitle	39	In their eulogies , they all recollected Nixon 's triumphs and crises , and hailed him as a great leader .	0
46	When did Nixon die ?	D46	doctitle	40	Dole said that Nixon will be remembered as a great statesman of the second half of the 20th century .	0
46	When did Nixon die ?	D46	doctitle	41	President Clinton praised Nixon as a leader with a sharp and vigilant mind and expressed his gratitude once again for Nixon 's special counsel on Russia .	0
46	When did Nixon die ?	D46	doctitle	42	At the end of the 85-minute service , which was the first funeral of a former president since Lyndon Johnson in January <num> , Nixon was laid to rest beside his wife pat , who died of lung cancer last June .	0
46	When did Nixon die ?	D46	doctitle	43	They are buried in a rose garden a few steps from the black tile and whitewall house where Nixon was born <num> years ago .	0
46	When did Nixon die ?	D46	doctitle	44	Finally , a <num> - gun salute was fired to pay tribute to the 37th president , and the two U.S. national flags that had draped the casket were folded into triangles and presented to Nixon 's two daughters .	0
46	When did Nixon die ?	D46	doctitle	45	Earlier , funeral service officials said , about <num> people filed past Nixon 's casket in <num> hours as it lay in the Nixon Library yesterday afternoon .	0
46	When did Nixon die ?	D46	doctitle	46	In the lobby , mourners were greeted by a large color photo of a grinning Nixon giving a thumbs-up gesture .	0
46	When did Nixon die ?	D46	doctitle	47	There was also a picture taken by Nixon and his wife on China 's Great Wall during one of their visits to China .	0
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	0	Microsoft 's stock remained relatively steady , fluctuating between Dollars <num> and Dollars <num> Microsoft will combine its own development team with the Fox group at Microsoft 's headquarters near Seattle , Washington .	1
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	1	Other growth industries will offset these trends , notably the computer software sector centred on Microsoft , which has its headquarters in a Seattle suburb .	1
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	2	The fall followed a meeting with analysts at the company 's Redmond , Washington , headquarters where Microsoft warned of slower growth in revenues .	1
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	3	Competitors 'are spreading lies about us ' , Mr Bill Gates , Microsoft chairman and chief executive , told industry analysts at the company 's Redmond , Washington , headquarters recently .	1
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	4	Starting in the fourth quarter of <num> , the companies will test the technology by delivering services to 'a few hundred ' TCI and Microsoft employees in and around Seattle , close to Microsoft 's headquarters .	1
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	5	`` There are three places where people are trying to build something -- Bellevue -LRB- Washington , near Microsoft 's headquarters -RRB- , Mountain View , -LRB- Calif .	1
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	6	Washington state 's software industry is now a thriving Dollars 3bn -a-year business and the computer software industry is the fastest growing segment of the state 's economy .	0
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	7	In <num> , <num> software companies employed <num> people in the state , according to the Washington state department of trade and economic development .	0
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	8	By <num> , there were more than <num> software companies in Washington employing <num> people and the numbers have continued to rise .	0
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	9	Washington and California have strong reputations for good 'quality of life ' ; a significant draw for young talented people .	0
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	10	The University of Washington , in Seattle , has close links with local software companies , but it can provide only a fraction of the graduates that the industry needs .	0
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	11	The software industry 's growth has outstripped the supply of qualified graduates from Washington state 's universities and colleges , according to the Washington Software Association , an industry group representing software developers in the state , and vocational schools .	0
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	12	To do this , we must have a trained , skilled workforce , and there is no better way to find that workforce than by growing it at home , through Washington state 's educational system , ' says Paul Brainerd , president of Aldus , a leader in the field of desktop publishing software based near Seattle , and chairman of the Washington industry group 's education committee .	0
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	13	WSA aims to encourage Washington high school students to consider a career in the software industry and is also sponsoring scholarships at Washington University .	0
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	14	Yet for Microsoft , the flagship of Washington 's software industry , attracting talent is hardly a problem .	0
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	15	Moreover , <num> per cent of Microsoft 's recruits last year came from the state of Washington , suggesting that the leading software company gets the lion 's share of new graduates in the state with computer science and related disciplines .	0
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	16	Indeed , Microsoft is so much bigger than any other software company in Washington that its fortunes drive the growth trend in the state 's software industry .	0
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	17	But the joke also makes a serious point : the growth and immigration of the past decade have created substantial developmental problems for Seattle and the surrounding four -county Puget Sound region , which together account for half Washington state 's economic output .	0
47	Where is Microsoft 's corporate headquarters located ?	D47	doctitle	18	'It 's a very delicate act , but it has to be done because the quality of life is partly what brings people here , ' says Mr Paul Sommers , research director at the University of Washington 's Northwest Policy Center .	0
